holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,Date,Time,AM/PM,traffic_volume,Group
No Holiday,289.81,0,0,75,Rain,light rain,4/14/2017,6:00,PM,4990,883
No Holiday,289.02,0,0,90,Rain,light rain,4/14/2017,7:00,PM,3773,883
No Holiday,289.02,0,0,90,Haze,haze,4/14/2017,7:00,PM,3773,883
No Holiday,289.02,0,0,90,Drizzle,light intensity drizzle,4/14/2017,7:00,PM,3773,883
No Holiday,289.02,0,0,90,Mist,mist,4/14/2017,7:00,PM,3773,883
No Holiday,287.46,0,0,90,Haze,haze,4/14/2017,8:00,PM,3101,883
No Holiday,287.46,0,0,90,Mist,mist,4/14/2017,8:00,PM,3101,883
No Holiday,287.46,0,0,90,Rain,moderate rain,4/14/2017,8:00,PM,3101,883
No Holiday,287.46,0,0,90,Drizzle,heavy intensity drizzle,4/14/2017,8:00,PM,3101,883
No Holiday,287.15,0,0,90,Drizzle,light intensity drizzle,4/14/2017,9:00,PM,2872,883
No Holiday,287.15,0,0,90,Mist,mist,4/14/2017,9:00,PM,2872,883
No Holiday,287.15,0,0,90,Rain,moderate rain,4/14/2017,9:00,PM,2872,883
No Holiday,287.15,0,0,90,Haze,haze,4/14/2017,9:00,PM,2872,883
No Holiday,286.88,0,0,90,Rain,light rain,4/14/2017,10:00,PM,4752,883
No Holiday,286.88,0,0,90,Mist,mist,4/14/2017,10:00,PM,4752,883
No Holiday,286.88,0,0,90,Thunderstorm,proximity thunderstorm with rain,4/14/2017,11:00,PM,2049,883
No Holiday,286.88,0,0,90,Rain,moderate rain,4/14/2017,11:00,PM,2049,883
No Holiday,286.88,0,0,90,Mist,mist,4/14/2017,11:00,PM,2049,883
No Holiday,286.88,0,0,90,Mist,mist,4/15/2017,12:00,AM,1209,883
No Holiday,286.88,0,0,90,Rain,heavy intensity rain,4/15/2017,12:00,AM,1209,883
No Holiday,286.88,0,0,90,Drizzle,drizzle,4/15/2017,12:00,AM,1209,883
No Holiday,286.71,0,0,90,Mist,mist,4/15/2017,1:00,AM,799,883
No Holiday,286.71,0,0,90,Rain,moderate rain,4/15/2017,1:00,AM,799,883
No Holiday,286.71,0,0,90,Drizzle,drizzle,4/15/2017,1:00,AM,799,883
No Holiday,286.69,0,0,90,Thunderstorm,thunderstorm with light rain,4/15/2017,2:00,AM,542,883
No Holiday,286.69,0,0,90,Mist,mist,4/15/2017,2:00,AM,542,883
No Holiday,286.69,0,0,90,Rain,light rain,4/15/2017,2:00,AM,542,883
No Holiday,286.71,0,0,90,Rain,moderate rain,4/15/2017,3:00,AM,409,883
No Holiday,286.71,0,0,90,Mist,mist,4/15/2017,3:00,AM,409,883
No Holiday,286.71,0,0,90,Thunderstorm,proximity thunderstorm,4/15/2017,3:00,AM,409,883
No Holiday,286.71,0,0,90,Drizzle,drizzle,4/15/2017,3:00,AM,409,883
No Holiday,286.88,0,0,90,Drizzle,drizzle,4/15/2017,4:00,AM,367,883
No Holiday,286.88,0,0,90,Rain,moderate rain,4/15/2017,4:00,AM,367,883
No Holiday,286.88,0,0,90,Mist,mist,4/15/2017,4:00,AM,367,883
No Holiday,286.88,0,0,90,Thunderstorm,proximity thunderstorm,4/15/2017,4:00,AM,367,883
No Holiday,286.82,0,0,90,Drizzle,drizzle,4/15/2017,5:00,AM,598,883
No Holiday,286.82,0,0,90,Mist,mist,4/15/2017,5:00,AM,598,883
No Holiday,286.82,0,0,90,Thunderstorm,thunderstorm with light drizzle,4/15/2017,5:00,AM,598,883
No Holiday,286.82,0,0,90,Rain,light rain,4/15/2017,5:00,AM,598,883
No Holiday,286.95,0,0,90,Rain,moderate rain,4/15/2017,6:00,AM,1167,883
No Holiday,286.95,0,0,90,Mist,mist,4/15/2017,6:00,AM,1167,883
No Holiday,286.95,0,0,90,Thunderstorm,proximity thunderstorm with drizzle,4/15/2017,6:00,AM,1167,883
No Holiday,287.29,0,0,90,Thunderstorm,thunderstorm,4/15/2017,7:00,AM,1908,883
No Holiday,287.29,0,0,90,Mist,mist,4/15/2017,7:00,AM,1908,883
No Holiday,287.29,0,0,90,Haze,haze,4/15/2017,7:00,AM,1908,883
No Holiday,287.29,0,0,90,Drizzle,drizzle,4/15/2017,7:00,AM,1908,883
No Holiday,287.29,0,0,90,Rain,moderate rain,4/15/2017,7:00,AM,1908,883
No Holiday,287.75,0,0,90,Rain,moderate rain,4/15/2017,8:00,AM,2536,883
No Holiday,287.75,0,0,90,Thunderstorm,proximity thunderstorm with rain,4/15/2017,8:00,AM,2536,883
No Holiday,287.75,0,0,90,Mist,mist,4/15/2017,8:00,AM,2536,883
No Holiday,287.95,0,0,90,Haze,haze,4/15/2017,9:00,AM,3310,883
No Holiday,287.95,0,0,90,Mist,mist,4/15/2017,9:00,AM,3310,883
No Holiday,287.95,0,0,90,Rain,moderate rain,4/15/2017,9:00,AM,3310,883
No Holiday,288.15,0,0,90,Mist,mist,4/15/2017,10:00,AM,3876,883
No Holiday,288.15,0,0,90,Drizzle,light intensity drizzle,4/15/2017,10:00,AM,3876,883
No Holiday,288.15,0,0,90,Rain,moderate rain,4/15/2017,10:00,AM,3876,883
No Holiday,288.61,0,0,90,Drizzle,drizzle,4/15/2017,11:00,AM,4605,883
No Holiday,288.61,0,0,90,Rain,light rain,4/15/2017,11:00,AM,4605,883
No Holiday,288.61,0,0,90,Mist,mist,4/15/2017,11:00,AM,4605,883
No Holiday,290.88,0,0,75,Clouds,broken clouds,4/15/2017,12:00,PM,4958,883
No Holiday,292.22,0,0,75,Clouds,broken clouds,4/15/2017,1:00,PM,4515,883
No Holiday,292.55,0,0,90,Clouds,overcast clouds,4/15/2017,2:00,PM,4568,883
No Holiday,292.68,0,0,75,Clouds,broken clouds,4/15/2017,3:00,PM,4340,883
No Holiday,292.89,0,0,90,Rain,light rain,4/15/2017,4:00,PM,4497,883
No Holiday,293.23,0,0,75,Rain,light rain,4/15/2017,5:00,PM,4145,883
No Holiday,292.83,0,0,90,Thunderstorm,thunderstorm,4/15/2017,6:00,PM,4143,883
No Holiday,289.49,0,0,90,Thunderstorm,proximity thunderstorm,4/15/2017,7:00,PM,3483,883
No Holiday,289.49,0,0,90,Rain,moderate rain,4/15/2017,7:00,PM,3483,883
No Holiday,288.57,0,0,75,Rain,proximity shower rain,4/15/2017,8:00,PM,2963,883
No Holiday,288.57,0,0,75,Thunderstorm,proximity thunderstorm,4/15/2017,8:00,PM,2963,883
No Holiday,288.57,0,0,75,Mist,mist,4/15/2017,8:00,PM,2963,883
No Holiday,286.08,0,0,40,Rain,proximity shower rain,4/15/2017,9:00,PM,2704,883
No Holiday,286.08,0,0,40,Thunderstorm,proximity thunderstorm,4/15/2017,9:00,PM,2704,883
No Holiday,286.02,0,0,1,Rain,moderate rain,4/15/2017,10:00,PM,3022,883
No Holiday,284.95,0,0,75,Clouds,broken clouds,4/15/2017,11:00,PM,3509,883
No Holiday,284.82,0,0,90,Clouds,overcast clouds,4/16/2017,12:00,AM,1389,883
No Holiday,284.29,0,0,1,Clear,sky is clear,4/16/2017,1:00,AM,845,883
No Holiday,283.89,0,0,1,Clear,sky is clear,4/16/2017,2:00,AM,788,883
No Holiday,283.15,0,0,1,Clear,sky is clear,4/16/2017,3:00,AM,447,883
No Holiday,282.69,0,0,1,Clear,sky is clear,4/16/2017,4:00,AM,320,883
No Holiday,282.03,0,0,1,Clear,sky is clear,4/16/2017,5:00,AM,459,883
No Holiday,281.29,0,0,1,Clear,sky is clear,4/16/2017,6:00,AM,809,883
No Holiday,280.72,0,0,5,Clear,sky is clear,4/16/2017,7:00,AM,1166,883
No Holiday,281.42,0,0,5,Clear,sky is clear,4/16/2017,8:00,AM,1836,883
No Holiday,283.15,0,0,1,Clear,sky is clear,4/16/2017,9:00,AM,3008,883
No Holiday,285.02,0,0,5,Clear,sky is clear,4/16/2017,10:00,AM,3613,883
No Holiday,286.28,0,0,5,Clear,sky is clear,4/16/2017,11:00,AM,3899,883
No Holiday,287.48,0,0,20,Clouds,few clouds,4/16/2017,12:00,PM,4061,883
No Holiday,288.88,0,0,40,Clouds,scattered clouds,4/16/2017,1:00,PM,4152,883
No Holiday,289.82,0,0,40,Clouds,scattered clouds,4/16/2017,2:00,PM,4146,883
No Holiday,290.55,0,0,75,Clouds,broken clouds,4/16/2017,3:00,PM,3998,883
No Holiday,291.02,0,0,40,Clouds,scattered clouds,4/16/2017,4:00,PM,4470,883
No Holiday,291.09,0,0,1,Clear,sky is clear,4/16/2017,5:00,PM,4697,883
No Holiday,290.95,0,0,1,Clear,sky is clear,4/16/2017,6:00,PM,4654,883
No Holiday,290.69,0,0,40,Clouds,scattered clouds,4/16/2017,7:00,PM,4117,883
No Holiday,289.55,0,0,1,Clear,sky is clear,4/16/2017,8:00,PM,3696,883
No Holiday,285.68,0,0,1,Clear,sky is clear,4/16/2017,9:00,PM,2816,883
No Holiday,285.69,0,0,1,Clear,sky is clear,4/16/2017,10:00,PM,1840,883
No Holiday,283.78,0,0,1,Clear,sky is clear,4/16/2017,11:00,PM,1120,883
No Holiday,283.9,0,0,90,Clouds,overcast clouds,4/17/2017,12:00,AM,604,883
No Holiday,284.29,0,0,90,Rain,light rain,4/17/2017,1:00,AM,327,883
No Holiday,283.82,0,0,90,Rain,light rain,4/17/2017,2:00,AM,280,883
No Holiday,283.09,0,0,90,Clouds,overcast clouds,4/17/2017,3:00,AM,333,883
No Holiday,282.29,0,0,90,Clouds,overcast clouds,4/17/2017,4:00,AM,779,883
No Holiday,280.76,0,0,75,Clouds,broken clouds,4/17/2017,5:00,AM,2625,883
No Holiday,280.1,0,0,1,Clear,sky is clear,4/17/2017,6:00,AM,5558,883
No Holiday,278.84,0,0,40,Clouds,scattered clouds,4/17/2017,7:00,AM,6557,883
No Holiday,279.69,0,0,40,Clouds,scattered clouds,4/17/2017,8:00,AM,6166,883
No Holiday,280.75,0,0,20,Clouds,few clouds,4/17/2017,9:00,AM,5262,883
No Holiday,281.65,0,0,1,Clear,sky is clear,4/17/2017,10:00,AM,4529,883
No Holiday,282.08,0,0,5,Clear,sky is clear,4/17/2017,11:00,AM,4709,883
No Holiday,283.62,0,0,1,Clear,sky is clear,4/17/2017,12:00,PM,5017,883
No Holiday,284.29,0,0,1,Clear,sky is clear,4/17/2017,1:00,PM,4804,883
No Holiday,285.28,0,0,1,Clear,sky is clear,4/17/2017,2:00,PM,5314,883
No Holiday,285.49,0,0,1,Clear,sky is clear,4/17/2017,3:00,PM,5934,883
No Holiday,286.55,0,0,1,Clear,sky is clear,4/17/2017,4:00,PM,6733,883
No Holiday,286.55,0,0,5,Clear,sky is clear,4/17/2017,5:00,PM,6280,883
No Holiday,286.49,0,0,1,Clear,sky is clear,4/17/2017,6:00,PM,4899,883
No Holiday,285.95,0,0,1,Clear,sky is clear,4/17/2017,7:00,PM,3360,883
No Holiday,285.49,0,0,75,Clouds,broken clouds,4/17/2017,8:00,PM,2951,883
No Holiday,283.15,0,0,1,Clear,sky is clear,4/17/2017,9:00,PM,2399,883
No Holiday,282.01,0,0,1,Clear,sky is clear,4/17/2017,10:00,PM,1530,883
No Holiday,281.87,0,0,1,Clear,sky is clear,4/17/2017,11:00,PM,1072,883
No Holiday,281.89,0,0,1,Clear,sky is clear,4/18/2017,12:00,AM,596,883
No Holiday,281.69,0,0,1,Clear,sky is clear,4/18/2017,1:00,AM,362,883
No Holiday,281.43,0,0,1,Clear,sky is clear,4/18/2017,2:00,AM,263,883
No Holiday,282.09,0,0,75,Clouds,broken clouds,4/18/2017,3:00,AM,315,883
No Holiday,282.69,0,0,90,Rain,light rain,4/18/2017,4:00,AM,814,883
No Holiday,282.56,0,0,90,Rain,moderate rain,4/18/2017,5:00,AM,2763,883
No Holiday,282.9,0,0,90,Rain,light rain,4/18/2017,6:00,AM,5831,883
No Holiday,283.48,0,0,90,Rain,proximity shower rain,4/18/2017,7:00,AM,6571,883
No Holiday,283.55,0,0,90,Rain,moderate rain,4/18/2017,8:00,AM,5330,883
No Holiday,283.95,0,0,90,Rain,heavy intensity rain,4/18/2017,9:00,AM,5228,883
No Holiday,283.95,0,0,90,Mist,mist,4/18/2017,9:00,AM,5228,883
No Holiday,284.22,0,0,90,Drizzle,light intensity drizzle,4/18/2017,10:00,AM,4352,883
No Holiday,284.22,0,0,90,Mist,mist,4/18/2017,10:00,AM,4352,883
No Holiday,284.22,0,0,90,Rain,moderate rain,4/18/2017,10:00,AM,4352,883
No Holiday,285.58,0,0,90,Rain,heavy intensity rain,4/18/2017,11:00,AM,4634,883
No Holiday,285.58,0,0,90,Mist,mist,4/18/2017,11:00,AM,4634,883
No Holiday,286.74,0,0,75,Drizzle,light intensity drizzle,4/18/2017,12:00,PM,5009,883
No Holiday,286.74,0,0,75,Rain,light rain,4/18/2017,12:00,PM,5009,883
No Holiday,286.74,0,0,75,Mist,mist,4/18/2017,12:00,PM,5009,883
No Holiday,288.22,0,0,90,Clouds,overcast clouds,4/18/2017,1:00,PM,4886,883
No Holiday,288.95,0,0,75,Clouds,broken clouds,4/18/2017,2:00,PM,5182,883
No Holiday,288.9,0,0,90,Clouds,overcast clouds,4/18/2017,3:00,PM,5855,883
No Holiday,286.02,0,0,90,Clouds,overcast clouds,4/18/2017,4:00,PM,6907,883
No Holiday,285.35,0,0,90,Mist,mist,4/18/2017,5:00,PM,6445,883
No Holiday,285.08,0,0,90,Clouds,overcast clouds,4/18/2017,6:00,PM,4666,883
No Holiday,284.42,0,0,90,Clouds,overcast clouds,4/18/2017,7:00,PM,3584,883
No Holiday,284.22,0,0,90,Clouds,overcast clouds,4/18/2017,8:00,PM,3226,883
No Holiday,283.02,0,0,90,Clouds,overcast clouds,4/18/2017,9:00,PM,2533,883
No Holiday,282.29,0,0,90,Clouds,overcast clouds,4/18/2017,10:00,PM,1706,883
No Holiday,282.29,0,0,90,Clouds,overcast clouds,4/18/2017,11:00,PM,1077,883
No Holiday,281.69,0,0,90,Clouds,overcast clouds,4/19/2017,12:00,AM,667,883
No Holiday,281.23,0,0,90,Clouds,overcast clouds,4/19/2017,1:00,AM,401,883
No Holiday,281.22,0,0,90,Clouds,overcast clouds,4/19/2017,2:00,AM,274,883
No Holiday,281.02,0,0,90,Clouds,overcast clouds,4/19/2017,3:00,AM,351,883
No Holiday,280.56,0,0,90,Clouds,overcast clouds,4/19/2017,4:00,AM,835,883
No Holiday,280.29,0,0,90,Clouds,overcast clouds,4/19/2017,5:00,AM,2759,883
No Holiday,280.09,0,0,90,Clouds,overcast clouds,4/19/2017,6:00,AM,5869,883
No Holiday,279.55,0,0,90,Clouds,overcast clouds,4/19/2017,7:00,AM,6123,883
No Holiday,279.62,0,0,90,Clouds,overcast clouds,4/19/2017,8:00,AM,5889,883
No Holiday,280.28,0,0,90,Clouds,overcast clouds,4/19/2017,9:00,AM,5298,883
No Holiday,280.42,0,0,75,Clouds,broken clouds,4/19/2017,10:00,AM,4599,883
No Holiday,281.22,0,0,1,Clear,sky is clear,4/19/2017,11:00,AM,4906,883
No Holiday,282.71,0,0,90,Clouds,overcast clouds,4/19/2017,12:00,PM,4958,883
No Holiday,283.5,0,0,1,Clear,sky is clear,4/19/2017,1:00,PM,5013,883
No Holiday,283.29,0,0,40,Rain,light rain,4/19/2017,2:00,PM,5362,883
No Holiday,282.88,0,0,90,Rain,light rain,4/19/2017,3:00,PM,5875,883
No Holiday,281.84,0,0,90,Mist,mist,4/19/2017,4:00,PM,6544,883
No Holiday,281.84,0,0,90,Rain,heavy intensity rain,4/19/2017,4:00,PM,6544,883
No Holiday,281.01,0,0,90,Rain,moderate rain,4/19/2017,5:00,PM,6192,883
No Holiday,281.01,0,0,90,Drizzle,light intensity drizzle,4/19/2017,5:00,PM,6192,883
No Holiday,281.01,0,0,90,Mist,mist,4/19/2017,5:00,PM,6192,883
No Holiday,280.96,0,0,90,Drizzle,light intensity drizzle,4/19/2017,6:00,PM,4536,883
No Holiday,280.96,0,0,90,Mist,mist,4/19/2017,6:00,PM,4536,883
No Holiday,280.96,0,0,90,Rain,heavy intensity rain,4/19/2017,6:00,PM,4536,883
No Holiday,280.62,0,0,90,Drizzle,light intensity drizzle,4/19/2017,7:00,PM,3189,883
No Holiday,280.62,0,0,90,Mist,mist,4/19/2017,7:00,PM,3189,883
No Holiday,280.62,0,0,90,Rain,heavy intensity rain,4/19/2017,7:00,PM,3189,883
No Holiday,280.62,0,0,90,Thunderstorm,proximity thunderstorm,4/19/2017,7:00,PM,3189,883
No Holiday,280.68,0,0,90,Mist,mist,4/19/2017,8:00,PM,2826,883
No Holiday,280.68,0,0,90,Drizzle,light intensity drizzle,4/19/2017,8:00,PM,2826,883
No Holiday,280.68,0,0,90,Thunderstorm,proximity thunderstorm with rain,4/19/2017,8:00,PM,2826,883
No Holiday,280.68,0,0,90,Rain,moderate rain,4/19/2017,8:00,PM,2826,883
No Holiday,280.42,0,0,90,Rain,moderate rain,4/19/2017,9:00,PM,2356,883
No Holiday,280.42,0,0,90,Drizzle,drizzle,4/19/2017,9:00,PM,2356,883
No Holiday,280.29,0,0,90,Thunderstorm,proximity thunderstorm with drizzle,4/19/2017,10:00,PM,1693,883
No Holiday,280.29,0,0,90,Drizzle,drizzle,4/19/2017,10:00,PM,1693,883
No Holiday,280.29,0,0,90,Rain,light rain,4/19/2017,10:00,PM,1693,883
No Holiday,280.15,0,0,90,Mist,mist,4/19/2017,11:00,PM,1083,883
No Holiday,280.15,0,0,90,Rain,moderate rain,4/19/2017,11:00,PM,1083,883
No Holiday,280.15,0,0,90,Drizzle,light intensity drizzle,4/19/2017,11:00,PM,1083,883
No Holiday,279.76,0,0,90,Drizzle,light intensity drizzle,4/20/2017,12:00,AM,592,883
No Holiday,279.76,0,0,90,Rain,moderate rain,4/20/2017,12:00,AM,592,883
No Holiday,279.69,0,0,90,Rain,light rain,4/20/2017,1:00,AM,361,883
No Holiday,279.55,0,0,90,Thunderstorm,proximity thunderstorm with drizzle,4/20/2017,2:00,AM,257,883
No Holiday,279.55,0,0,90,Rain,heavy intensity rain,4/20/2017,2:00,AM,257,883
No Holiday,279.55,0,0,90,Drizzle,drizzle,4/20/2017,2:00,AM,257,883
No Holiday,279.09,0,0,90,Rain,moderate rain,4/20/2017,3:00,AM,327,883
No Holiday,279.09,0,0,90,Mist,mist,4/20/2017,3:00,AM,327,883
No Holiday,279.09,0,0,90,Drizzle,drizzle,4/20/2017,3:00,AM,327,883
No Holiday,279.09,0,0,90,Thunderstorm,proximity thunderstorm,4/20/2017,3:00,AM,327,883
No Holiday,278.82,0,0,90,Mist,mist,4/20/2017,4:00,AM,840,883
No Holiday,278.82,0,0,90,Rain,moderate rain,4/20/2017,4:00,AM,840,883
No Holiday,278.82,0,0,90,Drizzle,heavy intensity drizzle,4/20/2017,4:00,AM,840,883
No Holiday,278.35,0,0,90,Rain,moderate rain,4/20/2017,5:00,AM,2700,883
No Holiday,278.35,0,0,90,Mist,mist,4/20/2017,5:00,AM,2700,883
No Holiday,278.35,0,0,90,Drizzle,drizzle,4/20/2017,5:00,AM,2700,883
No Holiday,278.02,0,0,90,Drizzle,light intensity drizzle,4/20/2017,6:00,AM,5641,883
No Holiday,278.02,0,0,90,Rain,light rain,4/20/2017,6:00,AM,5641,883
No Holiday,278.02,0,0,90,Mist,mist,4/20/2017,6:00,AM,5641,883
No Holiday,277.68,0,0,90,Mist,mist,4/20/2017,7:00,AM,6470,883
No Holiday,277.68,0,0,90,Drizzle,drizzle,4/20/2017,7:00,AM,6470,883
No Holiday,277.68,0,0,90,Rain,light rain,4/20/2017,7:00,AM,6470,883
No Holiday,277.82,0,0,90,Drizzle,drizzle,4/20/2017,8:00,AM,5858,883
No Holiday,277.82,0,0,90,Mist,mist,4/20/2017,8:00,AM,5858,883
No Holiday,278.15,0,0,90,Drizzle,drizzle,4/20/2017,9:00,AM,5226,883
No Holiday,278.15,0,0,90,Mist,mist,4/20/2017,9:00,AM,5226,883
No Holiday,278.42,0,0,90,Mist,mist,4/20/2017,10:00,AM,4667,883
No Holiday,278.42,0,0,90,Drizzle,drizzle,4/20/2017,10:00,AM,4667,883
No Holiday,279.08,0,0,90,Rain,light rain,4/20/2017,11:00,AM,5023,883
No Holiday,279.08,0,0,90,Mist,mist,4/20/2017,11:00,AM,5023,883
No Holiday,279.08,0,0,90,Drizzle,light intensity drizzle,4/20/2017,11:00,AM,5023,883
No Holiday,279.55,0,0,90,Mist,mist,4/20/2017,12:00,PM,5099,883
No Holiday,279.55,0,0,90,Drizzle,light intensity drizzle,4/20/2017,12:00,PM,5099,883
No Holiday,279.95,0,0,90,Mist,mist,4/20/2017,1:00,PM,5104,883
No Holiday,280.15,0,0,90,Clouds,overcast clouds,4/20/2017,2:00,PM,5496,883
No Holiday,280.62,0,0,90,Clouds,overcast clouds,4/20/2017,3:00,PM,5949,883
No Holiday,281.35,0,0,90,Rain,moderate rain,4/20/2017,4:00,PM,6925,883
No Holiday,281.71,0,0,75,Rain,light rain,4/20/2017,5:00,PM,6457,883
No Holiday,281.97,0,0,75,Clouds,broken clouds,4/20/2017,6:00,PM,4832,883
No Holiday,281.68,0,0,90,Clouds,overcast clouds,4/20/2017,7:00,PM,3755,883
No Holiday,281.42,0,0,40,Clouds,scattered clouds,4/20/2017,8:00,PM,3290,883
No Holiday,279.4,0,0,40,Clouds,scattered clouds,4/20/2017,9:00,PM,3062,883
No Holiday,278.88,0,0,1,Clear,sky is clear,4/20/2017,10:00,PM,2125,883
No Holiday,278.34,0,0,1,Clear,sky is clear,4/20/2017,11:00,PM,1350,883
No Holiday,277.54,0,0,1,Clear,sky is clear,4/21/2017,12:00,AM,778,883
No Holiday,276.66,0,0,1,Mist,mist,4/21/2017,1:00,AM,444,883
No Holiday,276.1,0,0,1,Mist,mist,4/21/2017,2:00,AM,331,883
No Holiday,275.09,0,0,1,Mist,mist,4/21/2017,3:00,AM,382,883
No Holiday,274.49,0,0,1,Mist,mist,4/21/2017,4:00,AM,808,883
No Holiday,274.49,0,0,1,Fog,fog,4/21/2017,4:00,AM,808,883
No Holiday,274.42,0,0,1,Mist,mist,4/21/2017,5:00,AM,2638,883
No Holiday,274.23,0,0,1,Mist,mist,4/21/2017,6:00,AM,5570,883
No Holiday,274.23,0,0,1,Fog,fog,4/21/2017,6:00,AM,5570,883
No Holiday,274.59,0,0,1,Mist,mist,4/21/2017,7:00,AM,6703,883
No Holiday,274.59,0,0,1,Fog,fog,4/21/2017,7:00,AM,6703,883
No Holiday,275.96,0,0,5,Mist,mist,4/21/2017,8:00,AM,6237,883
No Holiday,279.75,0,0,5,Clear,sky is clear,4/21/2017,9:00,AM,4993,883
No Holiday,282.2,0,0,1,Clear,sky is clear,4/21/2017,10:00,AM,4729,883
No Holiday,284.28,0,0,20,Clouds,few clouds,4/21/2017,11:00,AM,5240,883
No Holiday,286.08,0,0,1,Clear,sky is clear,4/21/2017,12:00,PM,5329,883
No Holiday,287.71,0,0,40,Clouds,scattered clouds,4/21/2017,1:00,PM,5127,883
No Holiday,287.9,0,0,40,Clouds,scattered clouds,4/21/2017,2:00,PM,5424,883
No Holiday,289.27,0,0,40,Clouds,scattered clouds,4/21/2017,3:00,PM,5993,883
No Holiday,289.4,0,0,40,Clouds,scattered clouds,4/21/2017,4:00,PM,6493,883
No Holiday,289.51,0,0,40,Clouds,scattered clouds,4/21/2017,5:00,PM,6058,883
No Holiday,289.58,0,0,40,Clouds,scattered clouds,4/21/2017,6:00,PM,5049,883
No Holiday,289.35,0,0,1,Clear,sky is clear,4/21/2017,7:00,PM,3959,883
No Holiday,288.68,0,0,40,Clouds,scattered clouds,4/21/2017,8:00,PM,3507,883
No Holiday,284.46,0,0,1,Clear,sky is clear,4/21/2017,9:00,PM,3549,883
No Holiday,283.53,0,0,1,Clear,sky is clear,4/21/2017,10:00,PM,3058,883
No Holiday,281.91,0,0,1,Clear,sky is clear,4/21/2017,11:00,PM,3193,883
No Holiday,279.96,0,0,1,Clear,sky is clear,4/22/2017,12:00,AM,1638,883
No Holiday,278.63,0,0,1,Clear,sky is clear,4/22/2017,1:00,AM,998,883
No Holiday,277.83,0,0,1,Clear,sky is clear,4/22/2017,2:00,AM,698,883
No Holiday,277.47,0,0,1,Clear,sky is clear,4/22/2017,3:00,AM,514,883
No Holiday,276.47,0,0,1,Clear,sky is clear,4/22/2017,4:00,AM,500,883
No Holiday,275.69,0,0,1,Clear,sky is clear,4/22/2017,5:00,AM,854,883
No Holiday,275.29,0,0,1,Clear,sky is clear,4/22/2017,6:00,AM,1581,883
No Holiday,275.02,0,0,1,Clear,sky is clear,4/22/2017,7:00,AM,2588,883
No Holiday,277.28,0,0,1,Clear,sky is clear,4/22/2017,8:00,AM,3660,883
No Holiday,282.45,0,0,1,Clear,sky is clear,4/22/2017,9:00,AM,4121,883
No Holiday,286.45,0,0,5,Clear,sky is clear,4/22/2017,10:00,AM,4354,883
No Holiday,289.9,0,0,1,Clear,sky is clear,4/22/2017,11:00,AM,4979,883
No Holiday,289.94,0,0,1,Clear,sky is clear,4/22/2017,12:00,PM,5891,883
No Holiday,290.88,0,0,40,Clouds,scattered clouds,4/22/2017,1:00,PM,5422,883
No Holiday,291.58,0,0,40,Clouds,scattered clouds,4/22/2017,2:00,PM,4904,883
No Holiday,292.46,0,0,1,Clear,sky is clear,4/22/2017,3:00,PM,4732,883
No Holiday,292.96,0,0,5,Clear,sky is clear,4/22/2017,4:00,PM,4436,883
No Holiday,293.21,0,0,5,Clear,sky is clear,4/22/2017,5:00,PM,5024,883
No Holiday,293.28,0,0,5,Clear,sky is clear,4/22/2017,6:00,PM,5581,883
No Holiday,291.9,0,0,1,Clear,sky is clear,4/22/2017,7:00,PM,3813,883
No Holiday,291.29,0,0,5,Clear,sky is clear,4/22/2017,8:00,PM,3389,883
No Holiday,287.41,0,0,1,Clear,sky is clear,4/22/2017,9:00,PM,3209,883
No Holiday,285.02,0,0,1,Clear,sky is clear,4/22/2017,10:00,PM,3055,883
No Holiday,284.03,0,0,1,Clear,sky is clear,4/22/2017,11:00,PM,2163,883
No Holiday,283.54,0,0,1,Clear,sky is clear,4/23/2017,12:00,AM,1378,883
No Holiday,283.82,0,0,1,Clear,sky is clear,4/23/2017,1:00,AM,867,883
No Holiday,283.28,0,0,1,Clear,sky is clear,4/23/2017,2:00,AM,684,883
No Holiday,283.62,0,0,1,Clear,sky is clear,4/23/2017,3:00,AM,410,883
No Holiday,283.22,0,0,1,Clear,sky is clear,4/23/2017,4:00,AM,353,883
No Holiday,282.47,0,0,1,Clear,sky is clear,4/23/2017,5:00,AM,472,883
No Holiday,281.69,0,0,1,Clear,sky is clear,4/23/2017,6:00,AM,809,883
No Holiday,280.69,0,0,40,Drizzle,light intensity drizzle,4/23/2017,7:00,AM,1283,883
No Holiday,281.75,0,0,75,Clouds,broken clouds,4/23/2017,8:00,AM,2159,883
No Holiday,283.75,0,0,1,Clear,sky is clear,4/23/2017,9:00,AM,3059,883
No Holiday,284.09,0,0,1,Clear,sky is clear,4/23/2017,10:00,AM,3849,883
No Holiday,285.36,0,0,75,Clouds,broken clouds,4/23/2017,11:00,AM,4480,883
No Holiday,287.69,0,0,1,Clear,sky is clear,4/23/2017,12:00,PM,4907,883
No Holiday,288.89,0,0,1,Clear,sky is clear,4/23/2017,1:00,PM,4792,883
No Holiday,289.29,0,0,75,Clouds,broken clouds,4/23/2017,2:00,PM,4519,883
No Holiday,290.43,0,0,90,Clouds,overcast clouds,4/23/2017,3:00,PM,4488,883
No Holiday,290.96,0,0,90,Clouds,overcast clouds,4/23/2017,4:00,PM,4769,883
No Holiday,291.3,0,0,90,Clouds,overcast clouds,4/23/2017,5:00,PM,4238,883
No Holiday,291.3,0,0,1,Clear,sky is clear,4/23/2017,6:00,PM,3722,883
